Auto follow documents that are assigned to you,به طور خودکار اسنادی را که به شما اختصاص داده شده است دنبال کنید,
Auto follow documents that are shared with you,دنبال کردن خودکار اسنادی که با شما به اشتراک گذاشته شده است,
Auto follow documents that you Like,به طور خودکار اسنادی را که دوست دارید دنبال کنید,
Auto follow documents that you comment on,دنبال کردن خودکار اسنادی که در مورد آنها نظر می دهید,
Auto follow documents that you create,دنبال خودکار اسنادی که ایجاد می‌کنید,
Autocomplete,تکمیل خودکار,
Autoincrement,افزایش خودکار,
Automated Message,پیام خودکار,
Automatic,خودکار,
Automatically Assign Documents to Users,تخصیص خودکار اسناد به کاربران,
Automatically delete account within (hours),حذف خودکار حساب در عرض (ساعت),
Automation,اتوماسیون,
Avatar,آواتار,
Average,میانگین,
Awaiting Password,در انتظار گذرواژه,
Awaiting password,در انتظار گذرواژه,
B0,B0,
B1,B1,
B10,B10,
B2,B2,
B3,B3,
B4,B4,
B5,B5,
B6,B6,
B7,B7,
B8,B8,
B9,B9,
BCC,BCC,
Background Color,رنگ پس زمینه,
Background Image,تصویر پس زمینه,
Background Jobs,کارهای پس زمینه,
Background Workers,کارگران پیشینه,
Backup Details,جزئیات پشتیبان,
Backup Files,فایل های پشتیبان,
Backup Folder ID,شناسه پوشه پشتیبان,
Backup Folder Name,نام پوشه پشتیبان,
Backup Frequency,فرکانس پشتیبان گیری,
Backup public and private files along with the database.,پشتیبان گیری از فایل های عمومی و خصوصی همراه با پایگاه داده.,
Backups,پشتیبان گیری,
Backups (MB),پشتیبان‌ها (MB),
Banker's Rounding,گرد کردن بانکدار,
Banker's Rounding (legacy),گرد کردن بانکدار (میراث),
Banner,بنر,
Banner HTML,بنر HTML,
Banner Image,تصویر بنر,
Banner is above the Top Menu Bar.,بنر در بالای نوار منوی بالا قرار دارد.,
Bar,میله,
Barcode,بارکد,
Base Distinguished Name (DN),نام متمایز پایه (DN),
Base URL,URL پایه,
Based On,بر اساس,
Based on Field,بر اساس فیلد,
Based on Permissions For User,بر اساس مجوز برای کاربر,
Basic,پایه ای,
Basic Info,اطلاعات پایه,
Before Cancel,قبل از لغو,
Before Delete,قبل از حذف,
Before Insert,قبل از درج,
Before Print,قبل از چاپ,
Before Rename,قبل از تغییر نام,
Before Save,قبل از ذخیره,
Before Save (Submitted Document),قبل از ذخیره (سند ارسالی),
Before Submit,قبل از ارسال,
Before Validate,قبل از اعتبارسنجی,
Beginner,مبتدی,
Beta,بتا,
Billing,صورتحساب,
Bio,بیوگرافی,
Birth Date,تاریخ تولد,
Block Module,بلوک ماژول,
Block Modules,بلوک کردن ماژول ها,
Blocked,مسدود,
Blog Category,دسته بندی وبلاگ,
Blog Intro,معرفی وبلاگ,
Blog Introduction,معرفی وبلاگ,
Blog Post,پست وبلاگ,
Blog Settings,تنظیمات وبلاگ,
Blog Title,عنوان وبلاگ,
Blogger,وبلاگ نویس,
Blue,ابی,
Bold,پررنگ,
Bot,ربات,
Bottom,پایین,
Bottom Center,مرکز پایین,
Bottom Left,پایین سمت چپ,
Bottom Right,سمت راست پایین,
Bounced,پرش کرد,
Brand,مارک,
Brand HTML,HTML برند,
Brand Image,تصویر برند,
Brand Logo,لوگوی برند,
Breadcrumbs,Breadcrumbs,
Browse by category,مرور بر اساس دسته بندی,
Browser,مرورگر,
Browser Version,نسخه مرورگر,
Brute Force Security,Brute Force Security,
Bucket Name,نام باکت,
Bulk Actions,اعمال انبوه,
Bulk Update,به روز رسانی انبوه,
Button,دکمه,
Button Gradients,گرادیان دکمه,
Button Rounded Corners,گوشه های گرد دکمه,
Button Shadows,سایه های دکمه ای,
"By ""Naming Series"" field",با فیلد «سری نامگذاری».,
"By default, emails are only sent for failed backups.",به طور پیش‌فرض، ایمیل ها فقط برای پشتیبان گیری ناموفق ارسال می‌شوند.,
By fieldname,با نام فیلد,
By script,با اسکریپت,
Bypass Restricted IP Address Check If Two Factor Auth Enabled,دور زدن آدرس IP محدود بررسی کنید که آیا تأیید هویت دو عاملی فعال است,
Bypass Two Factor Auth for users who login from restricted IP Address,دور زدن تأیید اعتبار دو عاملی برای کاربرانی که از آدرس IP محدود وارد می‌شوند,
Bypass restricted IP Address check If Two Factor Auth Enabled,در صورت فعال بودن تأیید اعتبار دو عاملی، بررسی آدرس IP محدود شده را دور بزنید,
C5E,C5E,
CC,CC,
CMD,CMD,
CSS,CSS,
CSS Class,کلاس CSS,
CSS selector for the element you want to highlight.,انتخابگر CSS برای عنصری که می‌خواهید برجسته کنید.,
CSV,CSV,
CTA Label,برچسب CTA,
CTA URL,URL CTA,
Cache,حافظه پنهان,
Calendar,تقویم,
Calendar Name,نام تقویم,
Calendar View,نمای تقویم,
Call,زنگ زدن,
Call To Action,فراخوانی برای اقدام,
Call To Action URL,URL Call To Action,
Call to Action,فراخوانی برای اقدام,
Callback Message,پیام برگشت به تماس,
Callback Title,عنوان پاسخ به تماس,
Campaign,کمپین,
Campaign Description (Optional),شرح کمپین (اختیاری),
Can only list down the document types which has been linked to the User document type.,فقط می‌توان انواع سندهایی را فهرست کرد که به نوع سند کاربر پیوند داده شده‌اند.,
Cancel,لغو کردن,
Cancelled,لغو شد,
Card,کارت,
Card Break,کارت شکستن,
Cards,کارت,
Category,دسته,
Category Description,توضیحات دسته,
Category Name,نام بخش,
Center,مرکز,
Chaining Hash,زنجیر هش,
Change Label (via Custom Translation),تغییر برچسب (از طریق ترجمه سفارشی),
Change Password,تغییر گذرواژه,
Changelog Feed,فید تغییرات,
Channel,کانال,
Chart,چارت سازمانی,
Chart Configuration,پیکربندی نمودار,
Chart Name,نام نمودار,
Chart Options,گزینه‌های نمودار,
Chart Source,منبع نمودار,
Chart Type,نوع نمودار,
Charts,نمودار,
Chat,گپ زدن,
Check,بررسی,
Check this if you want to force the user to select a series before saving. There will be no default if you check this.,اگر می‌خواهید کاربر را مجبور به انتخاب یک سری قبل از ذخیره کنید، این را علامت بزنید. اگر این را بررسی کنید هیچ پیش‌فرضی وجود نخواهد داشت.,
Checking this will hide custom doctypes and reports cards in Links section,با بررسی این مورد، اسناد سفارشی و کارت‌های گزارش در بخش پیوندها پنهان می‌شوند,
Checksum Version,نسخه Checksum,
Child Doctype,فرزند Doctype	,
Child Tables are shown as a Grid in other DocTypes,جداول Child به صورت Grid در سایر DocType ها نشان داده می‌شوند,
Choose authentication method to be used by all users,روش احراز هویت را برای استفاده توسط همه کاربران انتخاب کنید,
City,شهرستان,
City/Town,شهرستان / شهر,
Clear Logs After (days),پاک کردن لاگ ها پس از (بر حسب روز),
Clicked,کلیک کرد,
Client,مشتری,
Client Code,کد مشتری,
Client Credentials,اعتبار مشتری,
Client ID,شناسه مشتری,
Client Id,شناسه مشتری,
Client Information,اطلاعات مشتری,
Client Script,اسکریپت کلاینت,
Client Secret,مشتری راز,
Client URLs,URL های مشتری,
Client script,اسکریپت کلاینت,
Close Condition,وضعیت بسته,
Closed,بسته,
Code,کد,
Code Challenge,چالش کد,
Code challenge method,روش چالش کد,
Collapsible,تاشو,
Collapsible Depends On,تاشو بستگی دارد,
Collapsible Depends On (JS),بسته به تاشو (JS),
Color,رنگ,
Column,ستون,
Column Break,شکستن ستون,
Column Name,نام ستون,
Columns,ستون ها,
Columns / Fields,ستون ها / فیلدها,
Comm10E,Comm10E,
Comment,اظهار نظر,
Comment By,نظر توسط,
Comment Email,ایمیل نظر,
Comment Type,نوع نظر,
Comment limit,محدودیت کامنت,
Comment limit per hour,محدودیت نظر در ساعت,
Comments and Communications will be associated with this linked document,نظرات و ارتباطات با این سند پیوندی مرتبط خواهد شد,
Commercial Rounding,گرد کردن تجاری,
Commit,مرتکب شدن,
Committed,متعهد شد,
Communication,ارتباط,
Communication Link,لینک ارتباط,
Communication Type,نوع ارتباط,
Compact Item Print,مورد جمع و جور چاپ,
Company History,تاریخچه شرکت,
Company Introduction,معرفی شرکت,
Company Name,نام شرکت,
Complete,تکمیل,
Completed,تکمیل شده,
Completed By Role,تکمیل شده توسط نقش,
Completed By User,تکمیل شده توسط کاربر,
Component,مؤلفه,
Condition,شرط,
Condition JSON,شرایط JSON,
Condition description,توضیحات شرط,
Conditions,شرایط,
Configuration,پیکربندی,
Confirmation Email Template,الگوی ایمیل تایید,
Connected App,برنامه متصل,
Connected User,کاربر متصل,
Connections,اتصالات,
Console,کنسول,
Console Log,لاگ کنسول,
Constraints,محدودیت ها,
Contact,تماس,
Contact Details,اطلاعات تماس,
Contact Email,تماس با ایمیل,
Contact Numbers,شماره های تماس,
Contact Phone,تلفن تماس,
Contact Us Settings,تنظیمات تماس با ما,
"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.",گزینه‌های تماس، مانند «پرسمان فروش، درخواست پشتیبانی» و غیره هر کدام در یک خط جدید یا با کاما از هم جدا شده‌اند.,
Contacts,مخاطب,
Content,مقدار,
Content (HTML),محتوا (HTML),
Content (Markdown),محتوا (Markdown),
Content Hash,هش محتوا,
Content Type,نوع محتوا,
Context,متن نوشته,
Context Script,متن اسکریپت,
Contributed,کمک کرد,
Contribution Document Name,نام سند مشارکت,
Contribution Status,وضعیت مشارکت,
Copyright,کپی رایت,
Core,هسته,
Count,شمردن,
Count Filter,فیلتر شمارش,
Counter,پیشخوان,
Country,کشور,
Country Name,نام کشور,
County,شهرستان,
Create,ساختن,
Create Contacts from Incoming Emails,ایجاد مخاطبین از ایمیل های دریافتی,
Create Entry,ایجاد ثبت,
Create Log,ایجاد لاگ,
Create and send emails to a specific group of subscribers periodically.,ایجاد و ارسال ایمیل برای گروه خاصی از مشترکین به صورت دوره ای.,
Created,ایجاد شده,
Created At,ایجاد شده در,
Criticism,نقد,
Cron,کرون,
Cron Format,فرمت Cron,
Currency,پول,
Currency Name,نام ارز,
Currency Precision,دقت ارز,
Current,جاری,
Current Job ID,شناسه شغلی فعلی,
Current Value,ارزش فعلی,
Custom,سفارشی,
Custom Base URL,URL پایه سفارشی,
Custom Block Name,نام بلوک سفارشی,
Custom Blocks,بلوک های سفارشی,
Custom CSS,CSS سفارشی,
Custom Configuration,پیکربندی سفارشی,
Custom DocPerm,سفارشی DocPerm,
Custom Document Types (Select Permission),انواع اسناد سفارشی (مجوز را انتخاب کنید),
Custom Field,فیلد سفارشی,
Custom Footer,پاورقی سفارشی,
Custom Format,فرمت سفارشی,
Custom Group Search,جستجوی گروهی سفارشی,
Custom HTML Block,بلوک HTML سفارشی,
Custom HTML Help,راهنمای HTML سفارشی,
Custom Label,برچسب سفارشی,
Custom Menu Items,موارد منوی سفارشی,
Custom Options,گزینه‌های سفارشی,
Custom Overrides,لغو سفارشی,
Custom Report,گزارش سفارشی,
Custom Role,نقش سفارشی,
Custom SCSS,SCSS سفارشی,
Custom Sidebar Menu,منوی نوار کناری سفارشی,
Custom?,سفارشی؟,
Customization,سفارشی سازی,
Customize Form,سفارشی‌سازی فرم,
Customize Form Field,سفارشی کردن فیلد فرم,
Cyan,فیروزه ای,
DELETE,حذف,
DESC,نزولی,
DLE,DLE,
Daily,روزانه,
Daily Long,روزانه طولانی,
Danger,خطر,
Dark,تاریک,
Dark Color,رنگ تیره,
Dashboard,داشبورد,
Dashboard Chart,نمودار داشبورد,
Dashboard Chart Field,فیلد نمودار داشبورد,
Dashboard Chart Link,لینک نمودار داشبورد,
Dashboard Chart Source,منبع نمودار داشبورد,
Dashboard Manager,مدیر داشبورد,
Dashboard Name,نام داشبورد,
Dashboard Settings,تنظیمات داشبورد,
Dashboards,داشبوردها,
Data,داده ها,
Data Export,برون‌بُرد داده ها,
Data Import,درون‌بُرد داده,
Data Import Log,لاگ درون‌بُرد داده,
Database,پایگاه داده,
Database Engine,موتور پایگاه داده,
Database Processes,فرآیندهای پایگاه داده,
Database Storage Usage By Tables,استفاده از ذخیره‌سازی پایگاه داده بر اساس جداول,
Database Version,نسخه پایگاه داده,
Date,تاریخ,
Date Format,قالب تاریخ,
Date and Number Format,فرمت تاریخ و شماره,
Datetime,تاریخ و زمان,
Day,روز,
Day of Week,روز هفته,
Days After,روزهای بعد,
Days Before,روز قبل,
Days Before or After,روزهای قبل یا بعد,
Default,پیش فرض,
Default Amendment Naming,نام گذاری اصلاحیه پیش‌فرض,
Default App,برنامه پیش‌فرض,
Default Email Template,الگوی پیش‌فرض ایمیل,
Default Incoming,ورودی پیش‌فرض,
Default Letter Head,پیش فرض سر نامه,
Default Naming,نامگذاری پیش‌فرض,
Default Outgoing,خروجی پیش‌فرض,
Default Portal Home,صفحه اصلی پورتال پیش‌فرض,
Default Print Format,فرمت چاپ پیش‌فرض,
Default Print Language,زبان چاپ پیش‌فرض,
Default Redirect URI,URI تغییر مسیر پیش‌فرض,
Default Role at Time of Signup,نقش پیش‌فرض در زمان ثبت نام,
Default Sort Field,فیلد مرتب‌سازی پیش‌فرض,
Default Sort Order,ترتیب مرتب‌سازی پیش‌فرض,
Default Template For Field,الگوی پیش‌فرض برای فیلد,
Default User Role,نقش کاربر پیش‌فرض,
Default User Type,نوع کاربر پیش‌فرض,
Default Value,مقدار پیش فرض,
Default View,نمای پیش‌فرض,
Default Workspace,محیط کار پیش‌فرض,
Default display currency,ارز نمایش پیش‌فرض,
"Default: ""Contact Us""","پیش‌فرض: ""تماس با ما""",
DefaultValue,مقدار پیش‌فرض,
Defaults,پیش فرض,
Defines actions on states and the next step and allowed roles.,اقدامات مربوط به وضعیت ها و مرحله بعدی و نقش های مجاز را تعریف می‌کند.,
Defines workflow states and rules for a document.,وضعیت ها و قوانین گردش کار را برای یک سند تعریف می‌کند.,
Delayed,با تاخیر,
Delete,حذف کردن,
Deleted,حذف شده,
Deleted DocType,DocType حذف شده,
Deleted Document,سند حذف شده,
Deleted Name,نام حذف شده,
Deletion Steps ,مراحل حذف ,
Delivery Status,تحویل وضعیت,
Deny,انکار,
Department,بخش,
Dependencies,وابستگی ها,
Depends On,بستگی دارد به,
Description,شرح,
"Description for listing page, in plain text, only a couple of lines. (max 200 characters)",توضیحات برای صفحه فهرست، در متن ساده، فقط چند خط. (حداکثر 200 کاراکتر),
Description to inform the user about any action that is going to be performed,توضیحات برای اطلاع کاربر از هر اقدامی که قرار است انجام شود,
Designation,تعیین,
Desk Access,دسترسی به پیشخوان,
Desk Settings,تنظیمات پیشخوان,
Desk Theme,تم پیشخوان,
Desk User,کاربر میز,
Desktop Icon,آیکون دسکتاپ,
Details,جزئیات,
"Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.",این سند می‌تواند در «وضعیت‌های» متفاوتی وجود داشته باشد. مانند «باز»، «تأیید در انتظار» و غیره.,
Digits,ارقام,
Directory Server,سرور دایرکتوری,
Disable Auto Refresh,غیر فعال کردن Refresh خودکار,
Disable Comment Count,غیرفعال کردن تعداد نظرات,
Disable Comments,غیرفعال کردن نظرات,
Disable Count,غیرفعال کردن شمارش,
Disable Document Sharing,غیرفعال کردن اشتراک گذاری سند,
Disable Likes,غیرفعال کردن لایک ها,
Disable SMTP server authentication,غیرفعال کردن احراز هویت سرور SMTP,
Disable Sidebar Stats,غیرفعال کردن آمار نوار کناری,
Disable Username/Password Login,غیرفعال کردن ورود نام کاربری/گذرواژه,
Disable signups,غیرفعال کردن ثبت نام ها,
Disabled,غیر فعال,
Discussion Reply,پاسخ بحث,
Discussion Topic,موضوع بحث,
Display,نمایش دادن,
Display Depends On,نمایش بستگی دارد,
Display Depends On (JS),نمایش بستگی به (JS) دارد,
Do Not Create New User ,کاربر جدید ایجاد نکنید ,
Do not create new user if user with email does not exist in the system,اگر کاربر با ایمیل در سیستم وجود ندارد، کاربر جدیدی ایجاد نکنید,
Doc Event,رویداد Doc,
Doc Events,رویدادهای Doc,
Doc Status,وضعیت سند,
DocField,DocField,
